# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
1.087000000000000028e+02;1.817503427394768778e+01;5.985774277703661284e+01;6.073885729444310488e-01;6.981345363322558062e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.088000000000000114e+02;1.825694867534143029e+01;5.991510156750628369e+01;6.143699041299721664e-01;6.981345363194411957e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.089000000000000057e+02;1.833846064307103063e+01;5.997303082709659350e+01;6.213512353155249412e-01;6.981345363457136521e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.090000000000000000e+02;1.841956620434207181e+01;6.003152773240572060e+01;6.283325665010855987e-01;6.981345363044560992e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.091000000000000085e+02;1.850026140616786918e+01;6.009058943236543371e+01;6.353138976865790877e-01;6.981345363504808110e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.092000000000000028e+02;1.858054231556212699e+01;6.015021304838010963e+01;6.422952288721457403e-01;6.981345363124455417e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.093000000000000114e+02;1.866040501973072097e+01;6.021039567446701568e+01;6.492765600576443363e-01;6.981345363353060052e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.094000000000000057e+02;1.873984562626228012e+01;6.027113437739794932e+01;6.562578912432212030e-01;6.981345363314966912e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.095000000000000000e+02;1.881886026331800821e+01;6.033242619684219932e+01;6.632392224287425586e-01;6.981345363251582892e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.096000000000000085e+02;1.889744507982033284e+01;6.039426814551082145e+01;6.702205536142958886e-01;6.981345363255553327e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.097000000000000028e+02;1.897559624564058822e+01;6.045665720930224296e+01;6.772018847998041435e-01;6.981345363371257995e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.098000000000000114e+02;1.905330995178575293e+01;6.051959034744915300e+01;6.841832159853726836e-01;6.981345363192074938e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.099000000000000057e+02;1.913058241058403297e+01;6.058306449266673610e+01;6.911645471708977029e-01;6.981345363353433364e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.100000000000000000e+02;1.920740985586951055e+01;6.064707655130212771e+01;6.981458783563964099e-01;6.981345363264167270e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.101000000000000085e+02;1.928378854316569502e+01;6.071162340348524822e+01;7.051272095419602870e-01;6.981345363246112268e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.102000000000000028e+02;1.935971474986796892e+01;6.077670190328078093e+01;7.121085407275117296e-01;6.981345363326356412e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.103000000000000114e+02;1.943518477542513878e+01;6.084230887884159245e+01;7.190898719130078831e-01;6.981345363265827053e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.104000000000000057e+02;1.951019494151967137e+01;6.090844113256324732e+01;7.260712030985222443e-01;6.981345363251625913e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.105000000000000000e+02;1.958474159224704536e+01;6.097509544123991532e+01;7.330525342841321956e-01;6.981345363361683709e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.106000000000000085e+02;1.965882109429393410e+01;6.104226855622145109e+01;7.400338654696571039e-01;6.981345363226700018e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.107000000000000028e+02;1.973242983711523379e+01;6.110995720357166761e+01;7.470151966551602518e-01;6.981345363295463069e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.108000000000000114e+02;1.980556423311010761e+01;6.117815808422800927e+01;7.539965278408008453e-01;6.981345363327338960e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.109000000000000057e+02;1.987822071779678268e+01;6.124686787416226963e+01;7.609778590262733511e-01;6.981345363247953850e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.110000000000000000e+02;1.995039574998632403e+01;6.131608322454260218e+01;7.679591902117757218e-01;6.981345363302333962e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.111000000000000085e+02;2.002208581195521120e+01;6.138580076189680312e+01;7.749405213973161732e-01;6.981345363219802758e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.112000000000000028e+02;2.009328740961674953e+01;6.145601708827663856e+01;7.819218525828326438e-01;6.981345363418825500e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.113000000000000114e+02;2.016399707269144059e+01;6.152672878142352886e+01;7.889031837683979642e-01;6.981345363055653508e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.114000000000000057e+02;2.023421135487605582e+01;6.159793239493529882e+01;7.958845149539306441e-01;6.981345363558358330e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.115000000000000000e+02;2.030392683401163367e+01;6.166962445843419971e+01;8.028658461395243862e-01;6.981345363082712419e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.116000000000000085e+02;2.037314011225029731e+01;6.174180147773600424e+01;8.098471773249836803e-01;6.981345363447616359e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.117000000000000028e+02;2.044184781622078262e+01;6.181445993502032366e+01;8.168285085105396748e-01;6.981345363077608168e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.118000000000000114e+02;2.051004659719296441e+01;6.188759628900209009e+01;8.238098396960760184e-01;6.981345363498432655e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.119000000000000057e+02;2.057773313124093661e+01;6.196120697510409059e+01;8.307911708816014817e-01;6.981345363103441670e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.120000000000000000e+02;2.064490411940513681e+01;6.203528840563076585e+01;8.377725020671542566e-01;6.981345363403675119e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.121000000000000085e+02;2.071155628785307812e+01;6.210983696994306769e+01;8.447538332526863813e-01;6.981345363251587055e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.122000000000000028e+02;2.077768638803889090e+01;6.218484903463434676e+01;8.517351644382206155e-01;6.981345363270746729e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.123000000000000114e+02;2.084329119686170984e+01;6.226032094370757619e+01;8.587164956237380853e-01;6.981345363302216001e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.124000000000000057e+02;2.090836751682270389e+01;6.233624901875342061e+01;8.656978268093443729e-01;6.981345363291921458e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.125000000000000000e+02;2.097291217618098003e+01;6.241262955912960564e+01;8.726791579948237620e-01;6.981345363256147296e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.126000000000000085e+02;2.103692202910813336e+01;6.248945884214123225e+01;8.796604891803956328e-01;6.981345363321199426e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.127000000000000028e+02;2.110039395584153965e+01;6.256673312322222813e+01;8.866418203659095498e-01;6.981345363212762556e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.128000000000000114e+02;2.116332486283650027e+01;6.264444863611784342e+01;8.936231515513896051e-01;6.981345363382659985e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.129000000000000057e+02;2.122571168291689858e+01;6.272260159306823368e+01;9.006044827370042194e-01;6.981345363162375084e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.130000000000000000e+02;2.128755137542481535e+01;6.280118818499307309e+01;9.075858139225347898e-01;6.981345363420611572e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.131000000000000085e+02;2.134884092636863429e+01;6.288020458167719795e+01;9.145671451080458203e-01;6.981345363146726490e-02;4.000000000000000000e+00;0.000000000000000000e+00
